-0.707,0.347,0.585,3.09,-5.38,-2.51,3130
-0.703,0.349,0.588,1.73,-7.41,-1.55,3131
-0.702,0.351,0.585,1.33,-7.51,-1.52,3130
-0.7,0.348,0.589,1.18,-5.49,-2.85,3135
-0.699,0.347,0.592,0.99,-6.83,-2.12,3144
-0.7,0.347,0.596,1.05,-5.26,-2.13,3144
-0.698,0.344,0.598,0.88,-5.06,-1.87,3143
-0.701,0.344,0.595,1.77,-4.64,-0.92,3143
-0.694,0.341,0.602,1.76,-4.1,-0.14,3116
-0.693,0.342,0.605,1.65,-3.73,-0.24,3113
-0.693,0.342,0.607,1.59,-3.3,0.08,3103
-0.691,0.342,0.609,1.52,-2.95,0.22,3099
-0.689,0.342,0.611,1.42,-2.62,0.08,3097
-0.69,0.341,0.613,1.36,-2.37,-0.11,3088
-0.689,0.341,0.614,1.3,-2.15,0.04,3087
-0.688,0.341,0.616,1.25,-1.91,0.13,3086
-0.688,0.341,0.617,1.22,-1.76,0.08,3087
-0.688,0.342,0.618,1.19,-1.6,0.11,3098
-0.688,0.342,0.618,1.15,-1.42,0.24,3112
-0.688,0.342,0.619,1.16,-1.32,0.36,3132
-0.687,0.343,0.62,1.16,-1.17,0.55,3182
-0.688,0.343,0.622,1.11,-1.04,0.5,3242
-0.686,0.344,0.623,1.04,-0.98,0.28,3277
-0.686,0.344,0.625,0.97,-0.94,0.01,3290
-0.684,0.344,0.625,0.95,-0.81,0.02,3244
-0.686,0.346,0.627,0.74,-0.84,-0.4,3180
-0.687,0.344,0.628,0.73,-0.7,-0.29,3147
-0.687,0.344,0.627,0.74,-0.6,-0.05,3144
-0.686,0.345,0.628,0.6,-0.6,-0.64,3143
-0.687,0.344,0.628,0.57,-0.57,-0.85,3133
-0.687,0.343,0.628,0.62,-0.51,-0.74,3131
-0.688,0.342,0.628,0.64,-0.48,-0.75,3119
-0.688,0.342,0.628,0.67,-0.39,-0.6,3114
-0.687,0.341,0.628,0.68,-0.32,-0.45,3098
-0.687,0.341,0.628,0.69,-0.28,-0.37,3085
-0.687,0.341,0.628,0.7,-0.26,-0.3,3087
-0.687,0.341,0.628,0.71,-0.21,-0.24,3100
-0.687,0.341,0.628,0.72,-0.19,-0.18,3099
-0.687,0.341,0.628,0.71,-0.18,-0.1,3088
-0.687,0.341,0.628,0.72,-0.16,-0.05,3088
-0.686,0.341,0.628,0.72,-0.13,0.0,3087
-0.686,0.34,0.628,0.73,-0.11,0.04,3085
-0.686,0.34,0.628,0.76,-0.1,0.05,3084
-0.687,0.34,0.629,0.77,-0.08,0.08,3085
-0.687,0.34,0.629,0.78,-0.09,0.11,3083
-0.687,0.34,0.629,0.78,-0.07,0.12,3081
-0.687,0.34,0.628,0.78,-0.05,0.16,3082
-0.687,0.34,0.628,0.81,-0.03,0.18,3081
-0.687,0.34,0.628,0.81,-0.01,0.2,3072
-0.687,0.34,0.628,0.81,0.03,0.23,3081
-0.687,0.34,0.628,0.83,0.03,0.22,3072
-0.687,0.341,0.628,0.83,0.03,0.23,3072
-0.688,0.341,0.628,0.83,0.0,0.24,3072
-0.687,0.341,0.628,0.83,-0.02,0.22,3080
-0.687,0.341,0.628,0.83,-0.03,0.24,3072
-0.687,0.34,0.628,0.81,-0.02,0.24,3071
-0.687,0.34,0.628,0.82,-0.01,0.24,3080
-0.687,0.34,0.629,0.81,-0.0,0.25,3072
-0.687,0.34,0.629,0.82,0.01,0.3,3070
-0.687,0.341,0.628,0.83,0.01,0.29,3081
-0.688,0.34,0.628,0.82,0.01,0.3,3071
-0.687,0.34,0.628,0.83,0.02,0.29,3079
-0.687,0.34,0.628,0.86,-0.0,0.28,3072
-0.687,0.34,0.629,0.86,0.01,0.27,3080
-0.687,0.34,0.629,0.87,0.01,0.29,3070
-0.687,0.34,0.629,0.86,0.01,0.29,3079
-0.687,0.34,0.629,0.87,0.0,0.27,3071
-0.687,0.34,0.629,0.85,0.01,0.29,3070
-0.687,0.34,0.629,0.84,0.01,0.29,3071
-0.687,0.341,0.629,0.85,0.02,0.3,3078
-0.687,0.34,0.629,0.87,0.02,0.31,3070
-0.687,0.34,0.629,0.88,0.02,0.29,3070
-0.687,0.34,0.629,0.87,0.03,0.29,3071
-0.687,0.34,0.629,0.87,0.04,0.3,3070
-0.687,0.341,0.629,0.87,0.05,0.29,3071
-0.687,0.341,0.629,0.88,0.02,0.34,3070
-0.687,0.34,0.629,0.86,0.02,0.32,3072
-0.687,0.341,0.629,0.87,0.06,0.34,3070
-0.687,0.341,0.629,0.86,0.06,0.32,3070
-0.687,0.341,0.628,0.85,0.07,0.32,3070
-0.687,0.341,0.629,0.87,0.05,0.32,3070
-0.687,0.341,0.628,0.87,0.04,0.33,3069
-0.687,0.341,0.628,0.88,0.04,0.34,3070
-0.687,0.341,0.628,0.87,0.04,0.34,3070
-0.687,0.341,0.628,0.88,0.03,0.34,3068
-0.687,0.341,0.629,0.88,0.02,0.31,3070
-0.687,0.341,0.629,0.88,0.02,0.32,3070
-0.687,0.341,0.629,0.88,0.03,0.34,3069
-0.687,0.341,0.628,0.87,0.03,0.35,3069
-0.687,0.341,0.629,0.87,0.04,0.34,3070
-0.688,0.341,0.629,0.87,0.06,0.34,3071
-0.687,0.341,0.629,0.86,0.04,0.34,3070
-0.687,0.341,0.629,0.85,0.03,0.35,3070
-0.687,0.341,0.629,0.86,0.03,0.35,3070
-0.687,0.341,0.629,0.85,0.04,0.35,3069
-0.687,0.341,0.629,0.83,0.05,0.34,3068
-0.687,0.341,0.629,0.83,0.04,0.33,3068
-0.687,0.341,0.628,0.83,0.05,0.32,3068
-0.687,0.341,0.628,0.85,0.05,0.32,3070
-0.687,0.342,0.628,0.86,0.05,0.31,3069
-0.687,0.342,0.628,0.87,0.04,0.31,3068
-0.687,0.342,0.629,0.87,0.05,0.3,3069
-0.687,0.342,0.629,0.86,0.06,0.3,3069
-0.687,0.342,0.628,0.87,0.05,0.31,3068
-0.687,0.342,0.629,0.87,0.06,0.31,3068
-0.687,0.342,0.629,0.86,0.06,0.31,3069
-0.688,0.341,0.629,0.87,0.06,0.31,3069
-0.687,0.341,0.629,0.87,0.07,0.32,3068
-0.687,0.341,0.629,0.87,0.07,0.33,3069
-0.687,0.341,0.629,0.86,0.08,0.32,3068
-0.688,0.34,0.629,0.86,0.06,0.32,3069
-0.688,0.34,0.629,0.87,0.06,0.31,3069
-0.687,0.34,0.629,0.88,0.06,0.31,3068
-0.687,0.34,0.628,0.89,0.06,0.33,3069
-0.687,0.34,0.629,0.88,0.06,0.33,3069
-0.687,0.34,0.629,0.86,0.07,0.35,3069
-0.688,0.34,0.629,0.86,0.08,0.34,3069
-0.688,0.341,0.628,0.86,0.08,0.33,3069
-0.688,0.34,0.629,0.87,0.08,0.32,3069
-0.687,0.341,0.628,0.88,0.09,0.34,3067
-0.687,0.341,0.628,0.86,0.09,0.34,3068
-0.687,0.341,0.628,0.88,0.1,0.36,3067
-0.687,0.341,0.628,0.88,0.09,0.34,3067
-0.687,0.341,0.629,0.88,0.07,0.34,3068
-0.687,0.341,0.629,0.89,0.07,0.36,3069
-0.687,0.341,0.629,0.88,0.04,0.34,3067
-0.686,0.342,0.629,0.88,0.05,0.35,3068
-0.686,0.342,0.629,0.88,0.05,0.34,3068
-0.686,0.342,0.629,0.87,0.07,0.36,3068
-0.687,0.341,0.629,0.88,0.06,0.35,3067
-0.687,0.341,0.628,0.87,0.05,0.34,3068
-0.687,0.341,0.629,0.87,0.05,0.34,3069
-0.687,0.341,0.629,0.88,0.06,0.34,3067
-0.687,0.341,0.629,0.89,0.05,0.34,3068
-0.686,0.341,0.629,0.88,0.06,0.35,3068
-0.687,0.341,0.629,0.88,0.06,0.35,3067
-0.687,0.341,0.629,0.87,0.08,0.34,3067
-0.687,0.341,0.629,0.85,0.09,0.36,3069
-0.687,0.342,0.629,0.87,0.06,0.36,3069
-0.687,0.342,0.629,0.86,0.07,0.34,3069
-0.687,0.342,0.629,0.85,0.06,0.35,3067
-0.687,0.341,0.629,0.86,0.05,0.34,3067
-0.687,0.342,0.629,0.87,0.04,0.34,3069
-0.687,0.342,0.629,0.87,0.04,0.34,3069
-0.687,0.341,0.629,0.87,0.04,0.33,3068
-0.687,0.341,0.629,0.87,0.07,0.32,3067
-0.687,0.342,0.629,0.87,0.06,0.33,3069
-0.686,0.342,0.629,0.87,0.05,0.32,3067
-0.686,0.342,0.629,0.86,0.04,0.31,3068
-0.687,0.341,0.629,0.85,0.05,0.32,3069
-0.687,0.341,0.629,0.86,0.04,0.32,3068
-0.687,0.341,0.629,0.87,0.03,0.32,3068
-0.686,0.341,0.629,0.87,0.02,0.3,3067
-0.687,0.341,0.629,0.88,0.02,0.29,3068
-0.687,0.341,0.629,0.87,0.03,0.28,3067
-0.688,0.34,0.629,0.82,0.27,-0.08,3067
-0.688,0.34,0.629,0.84,0.23,-0.04,3069
-0.688,0.34,0.629,0.83,0.21,-0.01,3069
-0.688,0.34,0.629,0.83,0.21,0.03,3068
-0.688,0.34,0.629,0.84,0.2,0.05,3070
-0.688,0.34,0.629,0.84,0.18,0.09,3068
-0.688,0.34,0.629,0.85,0.18,0.1,3068
-0.688,0.34,0.629,0.86,0.18,0.14,3068
-0.688,0.341,0.629,0.86,0.17,0.15,3068
-0.688,0.341,0.628,0.85,0.17,0.16,3066
-0.687,0.34,0.629,0.89,0.13,0.19,3069
-0.687,0.34,0.628,0.87,0.14,0.2,3067
-0.687,0.34,0.628,0.87,0.12,0.2,3068
-0.687,0.34,0.628,0.85,0.13,0.21,3069
-0.687,0.34,0.628,0.86,0.14,0.23,3068
-0.687,0.34,0.628,0.86,0.12,0.23,3068
-0.687,0.34,0.628,0.87,0.11,0.24,3068
-0.687,0.341,0.628,0.86,0.09,0.26,3067
-0.687,0.341,0.628,0.84,0.1,0.27,3067
-0.687,0.341,0.628,0.85,0.1,0.28,3069
-0.687,0.341,0.628,0.85,0.11,0.28,3068
-0.687,0.341,0.628,0.86,0.1,0.27,3068
-0.687,0.341,0.628,0.87,0.1,0.28,3068
-0.687,0.341,0.628,0.86,0.08,0.28,3067
-0.687,0.341,0.628,0.86,0.07,0.3,3068
-0.688,0.341,0.628,0.86,0.05,0.28,3067
-0.688,0.341,0.628,0.87,0.04,0.29,3067
-0.688,0.342,0.629,0.88,0.05,0.27,3068
-0.687,0.341,0.628,0.88,0.04,0.27,3067
-0.687,0.341,0.628,0.88,0.05,0.29,3069
-0.687,0.341,0.629,0.88,0.04,0.29,3067
-0.687,0.341,0.628,0.87,0.03,0.29,3067
-0.687,0.341,0.628,0.87,0.03,0.27,3067
-0.687,0.341,0.628,0.87,0.02,0.28,3069
-0.688,0.341,0.628,0.86,0.01,0.28,3068
-0.688,0.341,0.628,0.86,0.0,0.27,3069
-0.688,0.341,0.628,0.86,0.02,0.27,3068
-0.688,0.341,0.628,0.87,0.01,0.27,3068
-0.688,0.341,0.628,0.88,0.02,0.27,3069
-0.688,0.34,0.628,0.87,0.01,0.29,3068
-0.688,0.341,0.628,0.87,0.02,0.29,3069
-0.687,0.341,0.628,0.87,0.02,0.3,3068
-0.687,0.34,0.628,0.87,0.02,0.28,3067
-0.687,0.34,0.628,0.86,0.02,0.28,3067
-0.687,0.341,0.628,0.87,0.02,0.28,3068
-0.687,0.341,0.628,0.88,0.01,0.28,3069
-0.687,0.341,0.628,0.89,0.02,0.3,3068
-0.687,0.341,0.627,0.91,0.03,0.3,3067
-0.687,0.34,0.627,0.91,0.04,0.32,3067
-0.686,0.341,0.628,0.91,0.04,0.32,3068
-0.687,0.34,0.628,0.91,0.05,0.31,3068
-0.687,0.34,0.627,0.91,0.05,0.31,3068
-0.686,0.34,0.627,0.91,0.06,0.29,3069
-0.687,0.34,0.627,0.91,0.06,0.28,3068
-0.686,0.34,0.627,0.9,0.05,0.29,3069
-0.686,0.34,0.627,0.88,0.06,0.3,3067
-0.687,0.34,0.627,0.9,0.07,0.31,3067
-0.687,0.34,0.627,0.9,0.05,0.31,3067
-0.686,0.34,0.628,0.9,0.06,0.31,3068
-0.686,0.34,0.628,0.9,0.06,0.31,3068
-0.687,0.341,0.628,0.9,0.05,0.32,3070
-0.687,0.341,0.628,0.9,0.04,0.3,3067
-0.686,0.341,0.628,0.89,0.03,0.3,3068
-0.687,0.341,0.628,0.9,0.03,0.3,3068
-0.687,0.341,0.628,0.88,0.04,0.31,3068
-0.687,0.341,0.628,0.89,0.04,0.3,3067
-0.687,0.341,0.628,0.9,0.05,0.31,3068
-0.687,0.341,0.628,0.89,0.06,0.31,3068
-0.686,0.341,0.628,0.88,0.05,0.3,3068
-0.686,0.341,0.628,0.88,0.05,0.29,3068
-0.686,0.341,0.629,0.88,0.05,0.29,3068
-0.686,0.341,0.629,0.88,0.06,0.3,3068
-0.687,0.341,0.629,0.89,0.06,0.3,3067
-0.686,0.341,0.628,0.89,0.06,0.29,3068
-0.687,0.341,0.628,0.9,0.06,0.3,3067
-0.687,0.341,0.629,0.9,0.06,0.28,3068
-0.687,0.341,0.629,0.84,0.02,-0.01,3067
-0.687,0.342,0.628,0.83,0.03,0.02,3069
-0.687,0.342,0.628,0.83,0.04,0.05,3067
-0.687,0.342,0.628,0.83,0.04,0.09,3067
-0.687,0.342,0.628,0.84,0.05,0.1,3068
-0.687,0.341,0.628,0.85,0.06,0.11,3068
-0.686,0.341,0.628,0.85,0.06,0.12,3068
-0.687,0.341,0.627,0.85,0.05,0.16,3067
-0.686,0.341,0.628,0.85,0.07,0.17,3068
-0.687,0.341,0.628,0.86,0.05,0.18,3067
-0.687,0.341,0.628,0.85,0.06,0.22,3067
-0.687,0.341,0.628,0.85,0.04,0.21,3067
-0.687,0.34,0.628,0.85,0.04,0.22,3067
-0.687,0.34,0.628,0.85,0.03,0.23,3067
-0.687,0.34,0.628,0.86,0.03,0.24,3068
-0.688,0.34,0.628,0.84,0.01,0.25,3068
-0.688,0.34,0.628,0.84,0.02,0.25,3068
-0.688,0.34,0.628,0.85,0.03,0.25,3067
-0.688,0.34,0.628,0.83,0.02,0.26,3067
-0.688,0.339,0.628,0.85,0.02,0.28,3068
-0.688,0.34,0.628,0.85,0.02,0.27,3067
-0.687,0.34,0.628,0.85,0.03,0.27,3068
-0.687,0.34,0.628,0.86,0.03,0.28,3067
-0.687,0.339,0.628,0.85,0.02,0.25,3068
-0.687,0.34,0.628,0.84,0.03,0.26,3067
-0.687,0.34,0.629,0.84,0.02,0.28,3067
-0.687,0.34,0.629,0.85,0.01,0.28,3067
-0.687,0.34,0.628,0.86,0.03,0.25,3068
-0.687,0.339,0.628,0.86,0.05,0.26,3068
-0.687,0.339,0.628,0.83,0.03,0.27,3067
-0.687,0.339,0.628,0.84,0.03,0.27,3067
-0.687,0.339,0.629,0.83,0.05,0.27,3069
-0.687,0.34,0.629,0.84,0.05,0.26,3068
-0.687,0.34,0.629,0.84,0.05,0.27,3069
-0.687,0.34,0.629,0.84,0.05,0.27,3067
-0.687,0.34,0.629,0.84,0.06,0.27,3068
-0.687,0.34,0.628,0.84,0.06,0.27,3067
-0.687,0.34,0.628,0.86,0.06,0.27,3069
-0.687,0.34,0.628,0.85,0.06,0.25,3067
-0.687,0.339,0.628,0.85,0.06,0.27,3067
-0.687,0.339,0.628,0.85,0.05,0.29,3068
-0.687,0.34,0.628,0.87,0.05,0.28,3068
-0.687,0.339,0.628,0.86,0.06,0.3,3069
-0.687,0.339,0.628,0.86,0.06,0.3,3067
-0.687,0.34,0.628,0.87,0.06,0.31,3067
-0.688,0.34,0.628,0.87,0.09,0.3,3068
-0.688,0.339,0.628,0.86,0.08,0.32,3067
